;1243011;-12;-43;1979;12;26;49;
;1643020;-16;-43;1980;1;3;70;
;1544018;-15;-44;1980;1;9;46;
;1444001;-14;-44;1980;1;13;76;
;1444004;-14;-44;1980;1;15;58;
;1241008;-12;-41;1980;2;1;72;
;1641002;-16;-41;1980;2;3;113;
;1243000;-12;-43;1980;2;7;50;
;1241017;-12;-41;1980;2;10;66;
;1240012;-12;-40;1980;2;18;44;
;1241001;-12;-41;1980;2;22;63;
;1543013;-15;-43;1980;11;10;55;
;1241008;-12;-41;1980;11;26;80;
;1641002;-16;-41;1980;11;29;54;
;1241008;-12;-41;1980;12;3;68;
;1243011;-12;-43;1980;12;11;87;
;1240016;-12;-40;1980;12;17;63;
;1444005;-14;-44;1981;1;1;88;
;1444004;-14;-44;1981;1;12;41;
;1444003;-14;-44;1981;1;21;50;
;1243011;-12;-43;1981;1;31;45;
;1240016;-12;-40;1981;3;11;77;
;1243000;-12;-43;1981;3;14;73;
;1241001;-12;-41;1981;3;18;63;
;1241017;-12;-41;1981;3;20;89;
;1444001;-14;-44;1981;3;22;115;
;1241001;-12;-41;1981;3;25;105;
;1444001;-14;-44;1981;3;27;113;
;1544018;-15;-44;1981;3;29;88;
;1242016;-12;-42;1981;11;7;71;
;1444001;-14;-44;1981;11;17;41;
;1444004;-14;-44;1981;11;20;58;
;1643020;-16;-43;1981;11;23;70;
;1444005;-14;-44;1981;12;1;47;
;1445000;-14;-45;1981;12;27;55;
;1641002;-16;-41;1981;12;30;60;
;1641001;-16;-41;1982;1;5;48;
;1643020;-16;-43;1982;1;16;87;
;1444005;-14;-44;1982;1;21;68;
;1241017;-12;-41;1982;2;18;51;
;1243011;-12;-43;1982;2;23;60;
;1545002;-15;-45;1982;2;27;82;
;1444003;-14;-44;1982;3;8;69;
;1545002;-15;-45;1982;3;24;56;
;1545002;-15;-45;1982;3;28;91;
;1640000;-16;-40;1982;12;4;97;
;1240016;-12;-40;1982;12;25;55;
;1641001;-16;-41;1983;1;1;79;
;1444000;-14;-44;1983;1;5;113;
;1642007;-16;-42;1983;1;15;63;
;1444001;-14;-44;1983;1;21;93;
;1545002;-15;-45;1983;1;25;43;
;1545002;-15;-45;1983;1;27;115;
;1545002;-15;-45;1983;2;3;70;
;1242015;-12;-42;1983;2;7;81;
;1545002;-15;-45;1983;2;13;112;
;1445000;-14;-45;1983;3;2;68;
;1642007;-16;-42;1983;3;16;60;
;1642007;-16;-42;1983;3;26;99;
;1240012;-12;-40;1983;3;30;44;
;1641002;-16;-41;1983;11;5;56;
;1243011;-12;-43;1983;11;11;71;
;1242015;-12;-42;1983;11;15;140;
;1641002;-16;-41;1983;11;18;73;
;1241008;-12;-41;1983;12;1;106;
;1241008;-12;-41;1983;12;3;77;
;1641002;-16;-41;1983;12;5;135;
;1544019;-15;-44;1983;12;27;85;
;1545002;-15;-45;1984;1;8;51;
;1243011;-12;-43;1984;1;20;52;
;1445000;-14;-45;1984;1;24;47;
;1542016;-15;-42;1984;3;5;50;
;1543002;-15;-43;1984;3;9;58;
;1444000;-14;-44;1984;3;14;59;
;1640000;-16;-40;1984;3;23;71;
;1444005;-14;-44;1984;3;26;70;
;1543002;-15;-43;1984;11;15;53;
;1241032;-12;-41;1984;11;29;149;
;1641002;-16;-41;1984;12;10;41;
;1544019;-15;-44;1984;12;13;60;
;1243019;-12;-43;1984;12;23;107;
;1642007;-16;-42;1985;1;3;85;
;1642007;-16;-42;1985;1;11;110;
;1544017;-15;-44;1985;1;13;100;
;1242015;-12;-42;1985;1;18;65;
;1240012;-12;-40;1985;1;20;73;
;1241008;-12;-41;1985;1;24;100;
;1544030;-15;-44;1985;1;27;110;
;1243000;-12;-43;1985;1;31;91;
;1240016;-12;-40;1985;2;18;44;
;1241008;-12;-41;1985;2;22;49;
;1241032;-12;-41;1985;2;25;49;
;1643020;-16;-43;1985;3;13;59;
;1544018;-15;-44;1985;3;20;57;
;1241008;-12;-41;1985;3;29;71;
;1241032;-12;-41;1985;11;4;56;
;1443001;-14;-43;1985;11;8;61;
;1443001;-14;-43;1985;11;30;68;
;1640000;-16;-40;1985;12;2;91;
;1241008;-12;-41;1985;12;4;154;
;1640000;-16;-40;1985;12;18;56;
;1241033;-13;-41;1985;12;24;91;
;1643020;-16;-43;1985;12;28;84;
;1444004;-14;-44;1986;1;4;129;
;1444005;-14;-44;1986;1;8;104;
;1241033;-13;-41;1986;1;17;73;
;1243000;-12;-43;1986;1;30;60;
;1242016;-12;-42;1986;2;13;60;
;1544019;-15;-44;1986;3;2;59;
;1243000;-12;-43;1986;11;11;44;
;1240012;-12;-40;1986;11;17;51;
;1241008;-12;-41;1986;11;30;98;
;1641002;-16;-41;1986;12;10;45;
;1444003;-14;-44;1986;12;12;42;
;1643020;-16;-43;1986;12;14;48;
;1242015;-12;-42;1986;12;24;44;
;1243019;-12;-43;1986;12;27;69;
;1543002;-15;-43;1987;1;1;59;
;1544030;-15;-44;1987;1;20;60;
;1544017;-15;-44;1987;3;7;110;
;1241008;-12;-41;1987;3;9;54;
;1243019;-12;-43;1987;3;13;116;
;1445000;-14;-45;1987;3;21;43;
;1243019;-12;-43;1987;3;25;70;
;1241008;-12;-41;1987;3;31;62;
;1241017;-12;-41;1987;11;2;50;
;1242016;-12;-42;1987;11;10;45;
;1444005;-14;-44;1987;11;12;57;
